country	partner	year	key1	key2	key3	key4	export	gdp_c	gdp_p	distance
China	Finland	2000	ChinaFinland	ChinaFinland2000	China2000	Finland2000	982.5	3014723.6	132874.37	6326.875
China	Finland	2005	ChinaFinland	ChinaFinland2005	China2005	Finland2005	3443.4	5363612.8	161096.83	6326.875
China	Finland	2008	ChinaFinland	ChinaFinland2008	China2008	Finland2008	7172.4	8214633.2	202336.73	6326.875
China	Finland	2009	ChinaFinland	ChinaFinland2009	China2009	Finland2009	6275.2	9049716.3	189747.17	6326.875
China	France	1995	ChinaFrance	ChinaFrance1995	China1995	France1995	3805.1	1832792.6	1200881.3	8225.232
China	France	2000	ChinaFrance	ChinaFrance2000	China2000	France2000	7090.4	3014723.6	1533008.1	8225.232
China	France	2005	ChinaFrance	ChinaFrance2005	China2005	France2005	24638	5363612.8	1860699.8	8225.232
China	France	2008	ChinaFrance	ChinaFrance2008	China2008	France2008	46935.4	8214633.2	2191237.4	8225.232
China	France	2009	ChinaFrance	ChinaFrance2009	China2009	France2009	42090.1	9049716.3	2178296.8	8225.232
China	Germany	1995	ChinaGermany	ChinaGermany1995	China1995	Germany1995	7653.4	1832792.6	1833376.3	7785.342
China	Germany	2000	ChinaGermany	ChinaGermany2000	China2000	Germany2000	11953.2	3014723.6	2117499.3	7785.342
China	Germany	2005	ChinaGermany	ChinaGermany2005	China2005	Germany2005	40237.1	5363612.8	2565997.4	7785.342
China	Germany	2008	ChinaGermany	ChinaGermany2008	China2008	Germany2008	81207.4	8214633.2	3047862.9	7785.342
China	Germany	2009	ChinaGermany	ChinaGermany2009	China2009	Germany2009	68753.2	9049716.3	2918240.5	7785.342
China	Greece	1995	ChinaGreece	ChinaGreece1995	China1995	Greece1995	248.1	1832792.6	154393.63	7623.437
China	Greece	2000	ChinaGreece	ChinaGreece2000	China2000	Greece2000	896.6	3014723.6	199196.62	7623.437
China	Greece	2005	ChinaGreece	ChinaGreece2005	China2005	Greece2005	2378.2	5363612.8	270363.81	7623.437
China	Greece	2008	ChinaGreece	ChinaGreece2008	China2008	Greece2008	6383.4	8214633.2	332659.54	7623.437
China	Greece	2009	ChinaGreece	ChinaGreece2009	China2009	Greece2009	5191.9	9049716.3	329465.98	7623.437
China	Hong Kong, China	1995	ChinaHong Kong, China	ChinaHong Kong, China1995	China1995	Hong Kong, China1995	15393.1	1832792.6	146403	1976.249
China	Hong Kong, China	2000	ChinaHong Kong, China	ChinaHong Kong, China2000	China2000	Hong Kong, China2000	14930.7	3014723.6	171669	1976.249
China	Hong Kong, China	2005	ChinaHong Kong, China	ChinaHong Kong, China2005	China2005	Hong Kong, China2005	18477.4	5363612.8	181570	1976.249
China	Hong Kong, China	2008	ChinaHong Kong, China	ChinaHong Kong, China2008	China2008	Hong Kong, China2008	26655.3	8214633.2	219289	1976.249
China	Hong Kong, China	2009	ChinaHong Kong, China	ChinaHong Kong, China2009	China2009	Hong Kong, China2009	25952.1	9049716.3	214046	1976.249
China	Hungary	1995	ChinaHungary	ChinaHungary1995	China1995	Hungary1995	77.3	1832792.6	92666.247	7347.376
China	Hungary	2000	ChinaHungary	ChinaHungary2000	China2000	Hungary2000	855.2	3014723.6	121324.1	7347.376
China	Hungary	2005	ChinaHungary	ChinaHungary2005	China2005	Hungary2005	2992	5363612.8	171223.49	7347.376
China	Hungary	2008	ChinaHungary	ChinaHungary2008	China2008	Hungary2008	6100.3	8214633.2	205079.56	7347.376
China	Hungary	2009	ChinaHungary	ChinaHungary2009	China2009	Hungary2009	5075.6	9049716.3	202972.36	7347.376
China	Iceland	1995	ChinaIceland	ChinaIceland1995	China1995	Iceland1995	9	1832792.6	6196.97	7889.944
China	Iceland	2000	ChinaIceland	ChinaIceland2000	China2000	Iceland2000	131.9	3014723.6	8109.8009	7889.944
China	Iceland	2005	ChinaIceland	ChinaIceland2005	China2005	Iceland2005	339.5	5363612.8	10352.808	7889.944
China	Iceland	2008	ChinaIceland	ChinaIceland2008	China2008	Iceland2008	678.2	8214633.2	12607.134	7889.944
China	Iceland	2009	ChinaIceland	ChinaIceland2009	China2009	Iceland2009	396.3	9049716.3	11917.031	7889.944
China	India	1995	ChinaIndia	ChinaIndia1995	China1995	India1995	702.5	1832792.6	0	3785.013
China	India	2000	ChinaIndia	ChinaIndia2000	China2000	India2000	1935.7	3014723.6	0	3785.013
China	India	2005	ChinaIndia	ChinaIndia2005	China2005	India2005	14938	5363612.8	2517203	3785.013
China	India	2008	ChinaIndia	ChinaIndia2008	China2008	India2008	32008.8	8214633.2	3454166	3785.013
China	India	2009	ChinaIndia	ChinaIndia2009	China2009	India2009	32057	9049716.3	3880032.6	3785.013
China	Indonesia	1995	ChinaIndonesia	ChinaIndonesia1995	China1995	Indonesia1995	1279.6	1832792.6	491565.08	5220.879
China	Indonesia	2000	ChinaIndonesia	ChinaIndonesia2000	China2000	Indonesia2000	2038	3014723.6	500986.06	5220.879
China	Indonesia	2005	ChinaIndonesia	ChinaIndonesia2005	China2005	Indonesia2005	6549.1	5363612.8	705161.9	5220.879
China	Indonesia	2008	ChinaIndonesia	ChinaIndonesia2008	China2008	Indonesia2008	15645.7	8214633.2	910718.8	5220.879
China	Indonesia	2009	ChinaIndonesia	ChinaIndonesia2009	China2009	Indonesia2009	14213.9	9049716.3	960780.63	5220.879
China	Ireland	1995	ChinaIreland	ChinaIreland1995	China1995	Ireland1995	258.9	1832792.6	65187.628	8290.863
China	Ireland	2000	ChinaIreland	ChinaIreland2000	China2000	Ireland2000	1096.4	3014723.6	109966.24	8290.863
China	Ireland	2005	ChinaIreland	ChinaIreland2005	China2005	Ireland2005	5039.2	5363612.8	161385.55	8290.863
China	Ireland	2008	ChinaIreland	ChinaIreland2008	China2008	Ireland2008	6535.3	8214633.2	187993.4	8290.863
China	Ireland	2009	ChinaIreland	ChinaIreland2009	China2009	Ireland2009	5289.7	9049716.3	179789.74	8290.863
China	Israel	1995	ChinaIsrael	ChinaIsrael1995	China1995	Israel1995	127.8	1832792.6	104866.04	7146.982
China	Israel	2000	ChinaIsrael	ChinaIsrael2000	China2000	Israel2000	751.7	3014723.6	147024.43	7146.982
China	Israel	2005	ChinaIsrael	ChinaIsrael2005	China2005	Israel2005	2168	5363612.8	161426.66	7146.982
China	Israel	2008	ChinaIsrael	ChinaIsrael2008	China2008	Israel2008	5479.9	8214633.2	186965.45	7146.982
China	Israel	2009	ChinaIsrael	ChinaIsrael2009	China2009	Israel2009	4301.4	9049716.3	194042.87	7146.982
China	Italy	1995	ChinaItaly	ChinaItaly1995	China1995	Italy1995	3075.9	1832792.6	1203934.1	8134.695
China	Italy	2000	ChinaItaly	ChinaItaly2000	China2000	Italy2000	5794.2	3014723.6	1466461.8	8134.695
China	Italy	2005	ChinaItaly	ChinaItaly2005	China2005	Italy2005	18104.9	5363612.8	1657399.6	8134.695
China	Italy	2008	ChinaItaly	ChinaItaly2008	China2008	Italy2008	39566.2	8214633.2	1996725	8134.695
China	Italy	2009	ChinaItaly	ChinaItaly2009	China2009	Italy2009	28049.5	9049716.3	1939192	8134.695
China	Japan	1995	ChinaJapan	ChinaJapan1995	China1995	Japan1995	25027.7	1832792.6	2871613.8	2098.111
China	Japan	2000	ChinaJapan	ChinaJapan2000	China2000	Japan2000	42678.9	3014723.6	3287033.6	2098.111
China	Japan	2005	ChinaJapan	ChinaJapan2005	China2005	Japan2005	96728.8	5363612.8	3889582.4	2098.111
China	Japan	2008	ChinaJapan	ChinaJapan2008	China2008	Japan2008	139604.5	8214633.2	4289493	2098.111
China	Japan	2009	ChinaJapan	ChinaJapan2009	China2009	Japan2009	111745.3	9049716.3	4049391.2	2098.111
China	Korea	1995	ChinaKorea	ChinaKorea1995	China1995	Korea1995	5749.6	1832792.6	577335.24	955.6511
China	Korea	2000	ChinaKorea	ChinaKorea2000	China2000	Korea2000	11623.2	3014723.6	808403.8	955.6511
China	Korea	2005	ChinaKorea	ChinaKorea2005	China2005	Korea2005	39862.5	5363612.8	1096740.8	955.6511
China	Korea	2008	ChinaKorea	ChinaKorea2008	China2008	Korea2008	83749.9	8214633.2	1306387.2	955.6511
China	Korea	2009	ChinaKorea	ChinaKorea2009	China2009	Korea2009	58014.9	9049716.3	1312165.4	955.6511
China	Latvia	1995	ChinaLatvia	ChinaLatvia1995	China1995	Latvia1995	1	1832792.6	4973	6523.571
China	Latvia	2000	ChinaLatvia	ChinaLatvia2000	China2000	Latvia2000	109.6	3014723.6	7776	6523.571
China	Latvia	2005	ChinaLatvia	ChinaLatvia2005	China2005	Latvia2005	240	5363612.8	15938	6523.571
China	Latvia	2008	ChinaLatvia	ChinaLatvia2008	China2008	Latvia2008	742.4	8214633.2	33453	6523.571
China	Latvia	2009	ChinaLatvia	ChinaLatvia2009	China2009	Latvia2009	490.3	9049716.3	25854	6523.571
China	Lithuania	1995	ChinaLithuania	ChinaLithuania1995	China1995	Lithuania1995	1.5	1832792.6	6731	6567.348
China	Lithuania	2000	ChinaLithuania	ChinaLithuania2000	China2000	Lithuania2000	160.9	3014723.6	11501	6567.348
China	Lithuania	2005	ChinaLithuania	ChinaLithuania2005	China2005	Lithuania2005	428.1	5363612.8	26100	6567.348
China	Lithuania	2008	ChinaLithuania	ChinaLithuania2008	China2008	Lithuania2008	1061.4	8214633.2	47483	6567.348
China	Lithuania	2009	ChinaLithuania	ChinaLithuania2009	China2009	Lithuania2009	697.5	9049716.3	37124	6567.348
China	Luxembourg	1995	ChinaLuxembourg	ChinaLuxembourg1995	China1995	Luxembourg1995	13.3	1832792.6	15881.489	7964.416
China	Luxembourg	2000	ChinaLuxembourg	ChinaLuxembourg2000	China2000	Luxembourg2000	190.6	3014723.6	23406.699	7964.416
China	Luxembourg	2005	ChinaLuxembourg	ChinaLuxembourg2005	China2005	Luxembourg2005	423.7	5363612.8	31765.783	7964.416
China	Luxembourg	2008	ChinaLuxembourg	ChinaLuxembourg2008	China2008	Luxembourg2008	1426.5	8214633.2	41238.444	7964.416
China	Luxembourg	2009	ChinaLuxembourg	ChinaLuxembourg2009	China2009	Luxembourg2009	1280.2	9049716.3	39500.015	7964.416
China	Malaysia	1995	ChinaMalaysia	ChinaMalaysia1995	China1995	Malaysia1995	1559.9	1832792.6	88832	4355.047
China	Malaysia	2000	ChinaMalaysia	ChinaMalaysia2000	China2000	Malaysia2000	2569.8	3014723.6	93789	4355.047
China	Malaysia	2005	ChinaMalaysia	ChinaMalaysia2005	China2005	Malaysia2005	12556.6	5363612.8	143540	4355.047
China	Malaysia	2008	ChinaMalaysia	ChinaMalaysia2008	China2008	Malaysia2008	20943.8	8214633.2	231072	4355.047
China	Malaysia	2009	ChinaMalaysia	ChinaMalaysia2009	China2009	Malaysia2009	17673.8	9049716.3	202284	4355.047
China	Malta	1995	ChinaMalta	ChinaMalta1995	China1995	Malta1995	13.6	1832792.6	3734	8417.788
China	Malta	2000	ChinaMalta	ChinaMalta2000	China2000	Malta2000	37.1	3014723.6	4043	8417.788
China	Malta	2005	ChinaMalta	ChinaMalta2005	China2005	Malta2005	158.5	5363612.8	6139	8417.788
China	Malta	2008	ChinaMalta	ChinaMalta2008	China2008	Malta2008	504.7	8214633.2	8776	8417.788
China	Malta	2009	ChinaMalta	ChinaMalta2009	China2009	Malta2009	434.4	9049716.3	8314	8417.788
China	Mexico	1995	ChinaMexico	ChinaMexico1995	China1995	Mexico1995	417.4	1832792.6	686643.29	12467.17
China	Mexico	2000	ChinaMexico	ChinaMexico2000	China2000	Mexico2000	578	3014723.6	987112.92	12467.17
China	Mexico	2005	ChinaMexico	ChinaMexico2005	China2005	Mexico2005	15272.9	5363612.8	1293788.1	12467.17
China	Mexico	2008	ChinaMexico	ChinaMexico2008	China2008	Mexico2008	32287.6	8214633.2	1627067.9	12467.17
China	Mexico	2009	ChinaMexico	ChinaMexico2009	China2009	Mexico2009	29923.2	9049716.3	1605272.4	12467.17
China	Netherlands	1995	ChinaNetherlands	ChinaNetherlands1995	China1995	Netherlands1995	1583.6	1832792.6	332570.89	7831.141
China	Netherlands	2000	ChinaNetherlands	ChinaNetherlands2000	China2000	Netherlands2000	3989.4	3014723.6	468263.39	7831.141
China	Netherlands	2005	ChinaNetherlands	ChinaNetherlands2005	China2005	Netherlands2005	14455.1	5363612.8	572900.6	7831.141
China	Netherlands	2008	ChinaNetherlands	ChinaNetherlands2008	China2008	Netherlands2008	23859.6	8214633.2	705759.48	7831.141
China	Netherlands	2009	ChinaNetherlands	ChinaNetherlands2009	China2009	Netherlands2009	20904.6	9049716.3	677507.72	7831.141
China	New Zealand	1995	ChinaNew Zealand	ChinaNew Zealand1995	China1995	New Zealand1995	302.5	1832792.6	64733.157	11041.03
China	New Zealand	2000	ChinaNew Zealand	ChinaNew Zealand2000	China2000	New Zealand2000	723.7	3014723.6	81535.762	11041.03
China	New Zealand	2005	ChinaNew Zealand	ChinaNew Zealand2005	China2005	New Zealand2005	2581.5	5363612.8	104621.74	11041.03
China	New Zealand	2008	ChinaNew Zealand	ChinaNew Zealand2008	China2008	New Zealand2008	4545.7	8214633.2	123833.72	11041.03
China	New Zealand	2009	ChinaNew Zealand	ChinaNew Zealand2009	China2009	New Zealand2009	3582.3	9049716.3	128182.18	11041.03
China	Norway	1995	ChinaNorway	ChinaNorway1995	China1995	Norway1995	650.7	1832792.6	102642.65	7031.006
China	Norway	2000	ChinaNorway	ChinaNorway2000	China2000	Norway2000	1161.1	3014723.6	162264.29	7031.006
China	Norway	2005	ChinaNorway	ChinaNorway2005	China2005	Norway2005	3065	5363612.8	220190.15	7031.006
China	Norway	2008	ChinaNorway	ChinaNorway2008	China2008	Norway2008	6539.6	8214633.2	292492.13	7031.006
China	Norway	2009	ChinaNorway	ChinaNorway2009	China2009	Norway2009	5894.5	9049716.3	264532.57	7031.006
China	Philippines	1995	ChinaPhilippines	ChinaPhilippines1995	China1995	Philippines1995	698.3	1832792.6	82121	2850.319
China	Philippines	2000	ChinaPhilippines	ChinaPhilippines2000	China2000	Philippines2000	930.7	3014723.6	81023	2850.319
China	Philippines	2005	ChinaPhilippines	ChinaPhilippines2005	China2005	Philippines2005	3005.5	5363612.8	103074	2850.319
China	Philippines	2008	ChinaPhilippines	ChinaPhilippines2008	China2008	Philippines2008	5249.8	8214633.2	173603	2850.319
China	Philippines	2009	ChinaPhilippines	ChinaPhilippines2009	China2009	Philippines2009	4715	9049716.3	168485	2850.319
China	Poland	1995	ChinaPoland	ChinaPoland1995	China1995	Poland1995	226.9	1832792.6	285876.01	6947.899
China	Poland	2000	ChinaPoland	ChinaPoland2000	China2000	Poland2000	1052	3014723.6	404310.13	6947.899
China	Poland	2005	ChinaPoland	ChinaPoland2005	China2005	Poland2005	4823.6	5363612.8	526078.6	6947.899
China	Poland	2008	ChinaPoland	ChinaPoland2008	China2008	Poland2008	15872.3	8214633.2	687046.12	6947.899
China	Poland	2009	ChinaPoland	ChinaPoland2009	China2009	Poland2009	13317.4	9049716.3	717115.69	6947.899
China	Portugal	1995	ChinaPortugal	ChinaPortugal1995	China1995	Portugal1995	191	1832792.6	135017.25	9675.63
China	Portugal	2000	ChinaPortugal	ChinaPortugal2000	China2000	Portugal2000	482.1	3014723.6	181963.24	9675.63
China	Portugal	2005	ChinaPortugal	ChinaPortugal2005	China2005	Portugal2005	824.4	5363612.8	225430.21	9675.63
China	Portugal	2008	ChinaPortugal	ChinaPortugal2008	China2008	Portugal2008	2454.2	8214633.2	264911.93	9675.63
China	Portugal	2009	ChinaPortugal	ChinaPortugal2009	China2009	Portugal2009	1858.4	9049716.3	264660.95	9675.63
China	Romania	1995	ChinaRomania	ChinaRomania1995	China1995	Romania1995	49.3	1832792.6	35477	7068.477
China	Romania	2000	ChinaRomania	ChinaRomania2000	China2000	Romania2000	118.2	3014723.6	37333	7068.477
China	Romania	2005	ChinaRomania	ChinaRomania2005	China2005	Romania2005	1320.1	5363612.8	99173	7068.477
China	Romania	2008	ChinaRomania	ChinaRomania2008	China2008	Romania2008	3422.6	8214633.2	204340	7068.477
China	Romania	2009	ChinaRomania	ChinaRomania2009	China2009	Romania2009	2611.6	9049716.3	164344	7068.477
China	Russian Federation	1995	ChinaRussian Federation	ChinaRussian Federation1995	China1995	Russian Federation1995	2136.3	1832792.6	830723	5795.045
China	Russian Federation	2000	ChinaRussian Federation	ChinaRussian Federation2000	China2000	Russian Federation2000	1667.7	3014723.6	998616.93	5795.045
China	Russian Federation	2005	ChinaRussian Federation	ChinaRussian Federation2005	China2005	Russian Federation2005	9777.1	5363612.8	1696729.2	5795.045
China	Russian Federation	2008	ChinaRussian Federation	ChinaRussian Federation2008	China2008	Russian Federation2008	39586.9	8214633.2	2878201.3	5795.045
China	Russian Federation	2009	ChinaRussian Federation	ChinaRussian Federation2009	China2009	Russian Federation2009	26691.2	9049716.3	2728446.1	5795.045
China	Saudi Arabia	1995	ChinaSaudi Arabia	ChinaSaudi Arabia1995	China1995	Saudi Arabia1995	565.7	1832792.6	147940	6605.185
China	Saudi Arabia	2000	ChinaSaudi Arabia	ChinaSaudi Arabia2000	China2000	Saudi Arabia2000	1566.3	3014723.6	194807	6605.185
China	Saudi Arabia	2005	ChinaSaudi Arabia	ChinaSaudi Arabia2005	China2005	Saudi Arabia2005	4734.2	5363612.8	328461	6605.185
China	Saudi Arabia	2008	ChinaSaudi Arabia	ChinaSaudi Arabia2008	China2008	Saudi Arabia2008	14195.8	8214633.2	519797	6605.185
China	Saudi Arabia	2009	ChinaSaudi Arabia	ChinaSaudi Arabia2009	China2009	Saudi Arabia2009	12069.7	9049716.3	429098	6605.185
China	Singapore	1995	ChinaSingapore	ChinaSingapore1995	China1995	Singapore1995	1911	1832792.6	87062	4484.657
China	Singapore	2000	ChinaSingapore	ChinaSingapore2000	China2000	Singapore2000	2333.7	3014723.6	94308	4484.657
China	Singapore	2005	ChinaSingapore	ChinaSingapore2005	China2005	Singapore2005	8921.7	5363612.8	125429	4484.657
China	Singapore	2008	ChinaSingapore	ChinaSingapore2008	China2008	Singapore2008	17590.6	8214633.2	190590	4484.657
China	Singapore	2009	ChinaSingapore	ChinaSingapore2009	China2009	Singapore2009	13936.6	9049716.3	188830	4484.657
China	Slovak Republic	1995	ChinaSlovak Republic	ChinaSlovak Republic1995	China1995	Slovak Republic1995	18.4	1832792.6	44499.496	7422.387
China	Slovak Republic	2000	ChinaSlovak Republic	ChinaSlovak Republic2000	China2000	Slovak Republic2000	283.6	3014723.6	59309.145	7422.387
China	Slovak Republic	2005	ChinaSlovak Republic	ChinaSlovak Republic2005	China2005	Slovak Republic2005	1186.5	5363612.8	87133.808	7422.387
China	Slovak Republic	2008	ChinaSlovak Republic	ChinaSlovak Republic2008	China2008	Slovak Republic2008	4509.7	8214633.2	125488.95	7422.387
China	Slovak Republic	2009	ChinaSlovak Republic	ChinaSlovak Republic2009	China2009	Slovak Republic2009	3635.6	9049716.3	122167.52	7422.387
China	Slovenia	1995	ChinaSlovenia	ChinaSlovenia1995	China1995	Slovenia1995	30.3	1832792.6	25868.223	7722.639
China	Slovenia	2000	ChinaSlovenia	ChinaSlovenia2000	China2000	Slovenia2000	212.6	3014723.6	34916.686	7722.639
China	Slovenia	2005	ChinaSlovenia	ChinaSlovenia2005	China2005	Slovenia2005	647.4	5363612.8	46962.273	7722.639
China	Slovenia	2008	ChinaSlovenia	ChinaSlovenia2008	China2008	Slovenia2008	1726	8214633.2	58713.01	7722.639
China	Slovenia	2009	ChinaSlovenia	ChinaSlovenia2009	China2009	Slovenia2009	1378.5	9049716.3	54867.595	7722.639
China	South Africa	1995	ChinaSouth Africa	ChinaSouth Africa1995	China1995	South Africa1995	389.8	1832792.6	237067.47	12967.77
China	South Africa	2000	ChinaSouth Africa	ChinaSouth Africa2000	China2000	South Africa2000	958.6	3014723.6	295749.84	12967.77
China	South Africa	2005	ChinaSouth Africa	ChinaSouth Africa2005	China2005	South Africa2005	5266.6	5363612.8	405754.65	12967.77
China	South Africa	2008	ChinaSouth Africa	ChinaSouth Africa2008	China2008	South Africa2008	11526.8	8214633.2	507531.49	12967.77
China	South Africa	2009	ChinaSouth Africa	ChinaSouth Africa2009	China2009	South Africa2009	9193.9	9049716.3	507144.57	12967.77
China	Spain	1995	ChinaSpain	ChinaSpain1995	China1995	Spain1995	1641.4	1832792.6	628594.97	9232.299
China	Spain	2000	ChinaSpain	ChinaSpain2000	China2000	Spain2000	3198.4	3014723.6	858075.68	9232.299
China	Spain	2005	ChinaSpain	ChinaSpain2005	China2005	Spain2005	12968.4	5363612.8	1188763.8	9232.299
China	Spain	2008	ChinaSpain	ChinaSpain2008	China2008	Spain2008	28783.1	8214633.2	1510545.5	9232.299
China	Spain	2009	ChinaSpain	ChinaSpain2009	China2009	Spain2009	19432.7	9049716.3	1469145.2	9232.299
China	Sweden	1995	ChinaSweden	ChinaSweden1995	China1995	Sweden1995	649.6	1832792.6	192641.95	6713.787
China	Sweden	2000	ChinaSweden	ChinaSweden2000	China2000	Sweden2000	979.1	3014723.6	247995.01	6713.787
China	Sweden	2005	ChinaSweden	ChinaSweden2005	China2005	Sweden2005	3300.5	5363612.8	295293.94	6713.787
China	Sweden	2008	ChinaSweden	ChinaSweden2008	China2008	Sweden2008	6963.1	8214633.2	365235.62	6713.787
China	Sweden	2009	ChinaSweden	ChinaSweden2009	China2009	Sweden2009	5746.5	9049716.3	346435.05	6713.787
China	Switzerland	1995	ChinaSwitzerland	ChinaSwitzerland1995	China1995	Switzerland1995	616.5	1832792.6	192940.99	8084.264
China	Switzerland	2000	ChinaSwitzerland	ChinaSwitzerland2000	China2000	Switzerland2000	1223.4	3014723.6	233555.73	8084.264
China	Switzerland	2005	ChinaSwitzerland	ChinaSwitzerland2005	China2005	Switzerland2005	2628.8	5363612.8	274902.47	8084.264
China	Switzerland	2008	ChinaSwitzerland	ChinaSwitzerland2008	China2008	Switzerland2008	4835.3	8214633.2	366672.5	8084.264
China	Switzerland	2009	ChinaSwitzerland	ChinaSwitzerland2009	China2009	Switzerland2009	4989.1	9049716.3	363007.52	8084.264
China	Thailand	1995	ChinaThailand	ChinaThailand1995	China1995	Thailand1995	1419.5	1832792.6	168019	3303.891
China	Thailand	2000	ChinaThailand	ChinaThailand2000	China2000	Thailand2000	3111.7	3014723.6	122725	3303.891
China	Thailand	2005	ChinaThailand	ChinaThailand2005	China2005	Thailand2005	10401.6	5363612.8	176352	3303.891
China	Thailand	2008	ChinaThailand	ChinaThailand2008	China2008	Thailand2008	20991.9	8214633.2	272578	3303.891
China	Thailand	2009	ChinaThailand	ChinaThailand2009	China2009	Thailand2009	16950.1	9049716.3	263711	3303.891
China	Turkey	1995	ChinaTurkey	ChinaTurkey1995	China1995	Turkey1995	346.6	1832792.6	425051.58	7064.197
